video_id,title,description,comment,published_at,author_display_name,comment_like_count,comment_count,video_dislike_count,video_favourite_count,video_like_count,video_view_count,channel_subscriber_count
o_xAzNSFO20,"Grafest 2018 After Movie Official | Zaeden DJ, Jillionaire of Major Lazer | Armaan Malik","Three days’ Grafest begins with the foot tapping and adrenalin raising music of Zaeden DJ and variety show.

Fest inaugurated by Mr. Prakash Pant, State Finance Minister.

Graphic Era's much awaited annual fest “Grafest” began with a great fanfare. The Finance Minister of Uttarakhand, Mr. Prakash Pant inaugurated the Grafest along with the President of Graphic Era Prof Kamal Ghanshala.

In his inaugural speech Mr. Pant said that history makers are those who ahead of time and it is essential to begin every task with a new mindset and innovative thinking. Mr. Pant said, winners are those who think differently, and are able to shape their thoughts into actions. History remembers those people who do things innovatively and give something to the society. There are two kinds of people in the society who follow people’s foot prints and others are those who leave footprints for other people to follow. He said that success comes to those who work with dedication and determination, utilizing every second in a constructive way. Citing examples of Startups and Make in India, he said the government has taken a big step to promote entrepreneurship among youth so that they can link their innovating thinking for the progress of the nation. Speaking about the success of Graphic Era’s past 25 years, he said that this university is great example of a young man’s dream who started his mission with innovative vision bring about a positive change in the society. He has witnessed this journey of a seed growing into a tree, closely.

Graphic Era Group, President, Prof. Kamal Ghanshala said that Grafest is like a test to know the results of a year long journey of technical and innovative learning. Grafest provides the students a platform to showcase their talent and skills to larger audience. Prof. Ghanshala said that participation in Grafest with firm determination and passion is in itself a half victory. Not winning means that one needs to put in more hard work.

On the first day of the fest variety of competitive events in technical, cultural and managerial fields were held during the day. These included, making computer codes, mind drillers; structural construction with the help of wooden blocks, Mario Bridge, Preparation of paints from bacteria by Biotech students. Competitions in Managerial stream included Mock CID , Grapic, Adzap, Guess it out , Jumble World , Blind arts and Run around crazy. Anikant and Ubeid- ur- Rehman.

A variety cultural show was also showcased at the inaugural session which included a group dance on famous Garhwali folk song, ‘Beru pako bara mansa..” performed by Ruby, Kanishka Khatri, Anjali Thapliyal, Jasminder kaur, Muskan Dhawan, Swati, Amish, Rushi Shukla, Shobha, Priyanka Joshi. Inpreet performed a solo dance. Western dance was performed by Ujjwal Rawat, Saurabh Verma, Muskan Sirohi, Janvi Pandya, Sooraj Kumar, Akash yadav. The bhangda was performed by Samar Sindhu, Sarabjeet Singh, Joga Sindhu, Harjeet Singh, Jayant Kumar, Gagan Preet, Jitin Verma. Suraj Kumar , Naman Thapa , Flori , Swarnika and Vivasvan sang solo songs and Duet songs and gave a wonderful performance. The students and the faculty enjoyed every performance and could seen clapping and tapping their feet. At the concluding part of the inaugural session, the Vice Chancellor, Graphic Era, Prof. L. M. S. Palni gave the Vote of thanks.

The evening of the first day of Grafest witnessed the high decibel performance by the famous DJ, and record producer Zaeden, students danced with great abandonment on the songs and remixes of popular DJ, till late hours. The first evening of Grafest began with remixes of popular DJ and record producer Zaeden that led the audience mesmerized. Zaeden played his famous DJ numbers, the lonely heart, never let you go, land of lords and enthralled the students. Zaeden played remix like Coldplay magic, Maroon 5- Animals and don’t wanna know and rocked the evening.

On the second day of Grafest May 7, Zillioner of American electronic musical group Major Lazer will perform live. The evening of 8 May will be dedicated to famous Bollywood singer Armaan Mallik who has sung a number of hit songs in Bollywood films. Bol do na jaara, dil mai ho jo chupa……….this will be Armaan Mallik’s first performance in Graphic Era.

Song Credits: Directed by Tim Mattia

Get “Stay” here:
Spotify: http://zedd.me/StaySP 
iTunes: http://zedd.me/StayIT 
Apple Music: http://zedd.me/StayAM 
Amazon: http://zedd.me/StayAMZ 
See Zedd live: http://zedd.me/Live 

Licensed by
UMG (on behalf of UMGRI Interscope); ASCAP, CMRRA, UMPG Publishing, UBEM, Kobalt Music Publishing, EMI Music Publishing, Sony ATV Publishing, UMPI, SOLAR Music Rights Management, and 22 Music Rights Societies",nice,2018-06-18T13:35:30Z,mridul ghanshala,0,2,14,0,350,14111,9800
1b6qf9lnpiM,"Dr Hariom Panwar| Dr. Rahat Indori | April 2018, Dehradun | Graphic Era| Kavi Sammelan 2018","Dr Hariom Panwar | April 2018, Dehradun | Graphic Era Deemed to be University| Kavi Sammelan 2018",Gajab,2018-06-15T07:33:16Z,RAHUL GOUR,2,2,3,0,74,2996,9800
chaHi1NYpFM,PM Narendra Modi praising Graphic Era’s Engineering student Rajat Jain for his award winning Startup,,"Congratulations!!!!
graphics era is best",2018-06-08T15:24:51Z,Gaurav kothari,5,9,22,0,390,12911,9800
tx2SY_EzI-Y,Graphic Era - Grafest 2018 Aftermovie - ZAEDEN | ACEAXE | JILLIONAIRE OF MAJOR LAZER | ARMAAN MALIK,,🤘👌,2018-05-28T07:27:14Z,ARJEN RAWAT,1,2,26,0,346,11285,9800
Fs1IMF4djF4,"Department of Civil Engineering, Graphic Era deemed to be University","CIVIL ENGINEERING DEPARTMENT organized Site visit for Students of 6th Semester B.Tech Civil Engineering on 3rd April 2018 at construction site of the Graphic Era Medical college,Selaqui located at distance of approx 15 km from GEU Dehradun.

Students of VI sem Civil Engineering came to know about the various construction techniques on site. They came to know about earthworks like excavation, dumping and leveling of the site. They also got to know about the various equipment used on site for earth work, leveling and dumping like earth excavator (JCB), Total station, Pneumatic type dumper. 

The site Engineers Mr. Khan and Mr. Tara Chand shared their Site experiences with the Students that how the work executes on site as per scheduled demanded on site. Various engineering drawing like site Plan, Elevation and section are also discussed with the student that how to study the engineering drawing in site. 

Department faculty Dr. Sanjeev Kumar (Head Civil Engineering ), Dr. Pawan Kumar Emani(Prof.), Mr. Amit Kumar Sharma(Asst. Prof.) and Ms. Sakshi Gupta(Asst. Prof.) shared their experiences with Student that how the theoretical knowledge co-relate with site work.",🤘👌,2018-05-25T04:46:42Z,ARJEN RAWAT,1,0,2,0,21,1068,9800
FYNz9ji_AMU,Graphic Era Hill University Dehradun Campus,,z😒😒😒😒😒,2018-05-25T04:26:44Z,ayush jain,1,5,19,0,184,16151,9800
xySwU0ymNYA,Pursue Industry Integrated B. Tech Programs at Graphic Era@Dehradun,"Graphic Era (Deemed to be University) Fostering Innovation Progress in an Initiative With Tata Technologies

Industry specific knowledge, skills, and dispositions necessary to navigate and succeed in today’s interconnected world.

Collaborating with Tata Technologies means co-creating sustainable value for our key engineering and technology innovation.

To be a catalyst in reducing the academia-industry gap and ensure that the future engineers are ready for the industry.

Teaches the power of engineering to make the world a better place.

Highly advanced factory simulated environment equipped with state-of-the-art machines and high-end industrial software

Internship opportunities with Tata companies/leading global OEMs to prepare for a real-world, professional experience",z😒😒😒😒😒,2018-05-21T03:50:59Z,ayush jain,1,0,8,0,34,2088,9800
1Jcb1bfiG1k,"Graphic Era - ""Explore within you""",Graphic Era : World’s No.1 Young University,Best engineering college...!!,2018-05-16T03:56:38Z,Piyush Kandwal,2,27,79,0,570,188031,9800
HH4jMPqWWl4,"Are you readyyyyyyyyyyyyy? The Jillionaire of Major Lazer - 7th May, 2018 Dehradun",,Yes,2018-05-01T05:39:09Z,Chandra Mohan Singh Rawat,0,1,4,0,84,3817,9800
fwQV98VggnI,Dr. Rahat Indori Live MUSHAIRA 2018 | Dehradun | Graphic Era University,,Raht bhai shayri to achhi hai aap ki lekin bate kam kijiye aap,2018-04-26T11:20:56Z,Michiel Ansari,0,34,67,0,1146,87676,9800
jCzaVqcOFmc,UTTARAAGAM 2018,"From the ""Scary Monsters And Nice Sprites"" EP available for purchase here: 

iTunes: https://itunes.apple.com/us/album/sca...

Beatport: https://www.beatport.com/release/scar...

Listen on Spotify: https://open.spotify.com/album/35tQBm...

Official Skrillex Store: http://smarturl.it/SkrillexMerch

Follow Skrillex:
http://fb.com/skrillex
http://twitter.com/skrillex
http://instagram.com/skrillex
http://soundcloud.com/skrillex
http://skrillex.com
Category
Music
License
Standard YouTube License
Music
""Rock 'n' Roll (Will Take You to the Mountain)"" by Skrillex (iTunes)",Raht bhai shayri to achhi hai aap ki lekin bate kam kijiye aap,2018-04-26T05:25:41Z,Michiel Ansari,0,0,0,0,51,1399,9800
Rf3Zhr1WjCU,"International Internship pursued by GEU students at University de Haute Alsace, France","Students pursued internship at University de Haute Alsace, France and had an amazing experience during the internship which is displayed through this video.
You can avail the same opportunity at the department of International Affairs, GEU

NoCopyrightSounds, music without limitations.

Support on iTunes: http://apple.co/1JhAFVD
Download this track for FREE: http://bit.ly/cartoon_onon
   ↕
Listen on Spotify: http://spoti.fi/1SmZeWa
Listen on Apple Music: http://apple.co/1JhAFVD

▽ Connect with NCS
Facebook http://facebook.com/NoCopyrightSounds
Twitch http://twitch.tv/nocopyrightsounds
Twitter http://twitter.com/NCSounds
Spotify http://spoti.fi/NCS
SoundCloud http://soundcloud.com/nocopyrightsounds
Google+ http://google.com/+nocopyrightsounds
Instagram http://instagram.com/nocopyrightsounds_

▽ Follow Cartoon
SoundCloud https://soundcloud.com/cartoonbaboon
Facebook https://www.facebook.com/cartoondband

▽ Follow Daniel Levi (vocalist)
Facebook http://facebook.com/daniellevimusic
Website http://daniellevi.eu/

▽ NCS YouTube Playlists
ALL NCS Music Playlist: http://bit.ly/ALLNCSmusic
NCS Drumstep:  http://bit.ly/NCSdrumstep
NCS Melodic Dubstep:  http://bit.ly/MelodicDubstepNCS
NCS House: http://bit.ly/NCShouse
NCS Dubstep: http://bit.ly/NCSdubstep
NCS Drum&Bass: http://bit.ly/NCSdrumandbass
NCS Trap: http://bit.ly/NCStrap
NCS Hardstyle: http://bit.ly/NCShardstyle

▽ NCS 24/7 Livestream (NCS music, all day everyday)
http://twitch.tv/nocopyrightsounds

NoCopyrightSounds is a music collective dedicated to releasing FREE music for the sole purpose of providing creators with the finest sounds to enhance the creativity and popularity of your content what is safe from any copyright infringement.

• NCS Music is free to use for independent Creators and their UGC (User Generated Content) on YouTube & Twitch - if you're a brand or a commercial organisation interested in using NCS music on YouTube or anywhere else, get in touch at licensing@nocopyrightsounds.co.uk

If you use our music you MUST in the description of your video:
1. Include the full title of the track. (Stating the music was provided by NCS)
2. Include a link to the track on NoCopyrightSounds YouTube.
3. Credit the artist(s) of the track by including their social network links.

Background Image [info coming soon]

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

If you're a brand or a commercial organisation interested in using NCS music on YouTube or anywhere else, get in touch at licensing[at]nocopyrightsounds.co.uk


Submit your demos: demos[at]nocopyrightsounds.co.uk
Category
Entertainment
License
Standard YouTube License
Music
""On & On (feat. Daniel Levi)"" by Cartoon (iTunes)",Raht bhai shayri to achhi hai aap ki lekin bate kam kijiye aap,2018-04-11T05:21:51Z,Michiel Ansari,0,0,0,0,21,783,9800
uJOsPFI_7bE,Indo-French fusion music - Tritha Electric Live,"Graphic Era deemed to be University echoed with Indo-French fusion music on Monday, 2 April 2018 as the internationally well known rock band, Tritha Electric performed live",Raht bhai shayri to achhi hai aap ki lekin bate kam kijiye aap,2018-04-05T11:06:45Z,Michiel Ansari,0,0,0,0,14,508,9800
v8hZQ6g1yzI,"King Adebayo, a student of BBA LLb shares his experiences in Graphic Era","King Adebayo, a student of BBA LLb at Graphic Era Hill University was all praises about his experiences in Graphic Era, be it embracing the Indian Culture or the support he received from all fronts.

Stay connected with us for more such tales from Graphic Era.",ADEBAYOOOOOOOOOOOOOOOOOOOOOO it's so good to see you feeling comfortable in India! Lots of love from old friends in Malawi and I look forward to seeing you soon some time... Take care bro and all the best! :),2018-01-20T17:31:47Z,Krisha Thakor,1,3,3,0,62,2465,9800
lpXPeDT_v3k,Graphic Era University Kite Fest- 2K18,"Celebrating the festive occasion of Makarsakranti, Graphic Era organised a kite flying fest. In this ‘Fly a kite fest’, a great enthusiasm was seen among the 132 teams comprising of faculty members and students who took active participation in the event.

Cinematography by: Shobit Rawat",Sweet,2018-01-18T11:48:20Z,Akshat,0,2,7,0,104,8369,9800
GDB3iHo0hcM,Students experience at Graphic era university,"Graphic Era Reimagined... Having traveled all the way from Sunny Chennai, Jasleen of Msc IT shares her experience of choosing to study in Graphic Era.

Cinematography by Shobit Rawat",Best,2018-01-12T03:29:43Z,Aashutosh Sharma,0,2,17,0,91,5762,9800
Dptm-iMIHiY,Mussoorie Trekking - Graphic Era University,"Over the Mountains through the Woods.. Graphic Era students at Queen of Hills - Mussoorie

Bryce Fox - Voodoo
✅ Spotify Playlist: http://cldkid.com/spotify
✖️ Instagram: http://cldkid.com/instagram ✖️ Snapchat: cldkid

Listen on Spotify: http://spoti.fi/2mjxwFX

💬 Quote of the day

""Why not go out on a limb? That's where the fruit is.""
- Mark Twain

Share your quotes with me under #CloudQuote

❌ CloudKid Shop: http://cldkid.com/shop

▶️ Bryce Fox

Soundcloud: https://soundcloud.com/brycefoxed
Facebook: https://www.facebook.com/brycefoxmusic
Twitter: https://twitter.com/BryceFoxed
Instagram: https://www.instagram.com/brycefoxed

▶️ CloudKid 

❌ Weekly giveaways: http://cldkid.com/win

Instagram: https://instagram.com/cloudkid
Twitter: https://twitter.com/cloudkidmusic
Soundcloud: https://soundcloud.com/cloudkid
Facebook: https://www.facebook.com/cldkid
Snapchat: @cldkid

Submit your music here: hello@cldkid.com

CloudKid Spotify Playlists:

🎧 Main Playlist: http://cldkid.com/spotify
💪🏻 Workout Playlist: http://bit.ly/CKWorkout
☀️ Good Vibes Playlist: http://bit.ly/CKGoodVibes
👤 Artist Takeover Playlist: http://bit.ly/CKArtist",Best,2017-11-17T05:00:43Z,Aashutosh Sharma,0,0,6,0,122,5723,9800
